event_id,event_date,title,location_description,region,landslide_category,trigger,size,fatality_count,latitude,longitude,source_name
211,2007-08-26,Tamenglong,Tamenglong,Manipur,mudslide,continuous_rain,medium,1,24.9667,93.55,kanglaonline.com
2046,2010-07-07,"near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh","near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.3733,77.2498,himvani
2280,2010-08-19,"Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra","Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra",Maharashtra,landslide,downpour,medium,6,19.1935,73.0114,dnaindia
8864,2016-07-07,"Blue Metal Quarry, Kondayanpatti, Madurai District, India","Blue Metal Quarry, Kondayanpatti, Madurai District, India",Tamil Nadu,rock_fall,mining,small,3,10.0545,78.0298,The Hindu
4384,2012-03-06,"between Haflong and  Bagetar, Assam","between Haflong and  Bagetar, Assam",Assam,landslide,downpour,medium,0,25.1775,93.0123,articles.timesofindia
6337,2014-09-09,Uhl river in Kamand area,Uhl river in Kamand area,Himachal Pradesh,landslide,unknown,large,0,31.7766,76.9832,India Today
6925,2015-03-28,Srinagar-Jammu national highway,Srinagar-Jammu national highway,Kashmir,landslide,downpour,medium,0,33.0186,75.2405,Economic Times
5234,2013-07-29,"Samroli, Udhampur District, Kashmir","Samroli, Udhampur District, Kashmir",Kashmir,rock_fall,rain,medium,0,32.9918,75.1945,articles.economictimes.indiatimes.com
7033,2015-06-29,NH-55 at Merry Villa,NH-55 at Merry Villa,West Bengal,landslide,downpour,medium,0,27.0161,88.2478,The Times of India
5294,2013-07-08,Ambalappara In Thrissur,Ambalappara In Thrissur,Kerala,landslide,monsoon,medium,0,10.3031,76.7604,www.deccanchronicle.com
4383,2012-03-06,"between Maibang and Daotohaja, Assam","between Maibang and Daotohaja, Assam",Assam,landslide,downpour,medium,0,25.3056,93.1265,articles.timesofindia
516,2008-01-05,"Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir","Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir",Kashmir,complex,unknown,medium,12,33.1463,75.7454,hindustantimes
3963,2011-04-09,"Kashedi ghat,  Raigad  Maharashtra (used Raigad Fort for lat lon)","Kashedi ghat,  Raigad  Maharashtra (used Raigad Fort for lat lon)",Maharashtra,landslide,rain,small,0,17.9031,73.4361,articles.timesofindia
8892,2015-10-31,Arthanareeswarar Temple,Arthanareeswarar Temple,Tamil Nadu,landslide,downpour,small,0,11.374,77.8987,The Hindu
4335,2012-04-24,"Srinagar-Jammu Highway, Ramban, jammu","Srinagar-Jammu Highway, Ramban, jammu",Kashmir,landslide,downpour,medium,0,33.2413,75.2381,ibnlive.in
571,2008-06-06,"Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa","Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa",Goa,landslide,rain,medium,0,15.3925,73.8377,goacom
6338,2014-11-09,Ramban district,Ramban district,Kashmir,landslide,unknown,small,0,33.2611,75.2138,ANI News
7375,2015-01-08,Ukhrul NH 201-Jessami road,Ukhrul NH 201-Jessami road,Manipur,landslide,continuous_rain,medium,0,25.1941,94.4481,E-PAO
5280,2013-05-08,"Thadiyambadu Near Painavu, Kerala","Thadiyambadu Near Painavu, Kerala",Kerala,landslide,monsoon,medium,2,9.879,76.9683,www.deccanchronicle.com
5636,2013-11-13,Maharashtra,Maharashtra,Maharashtra,landslide,downpour,medium,0,18.7654,73.364,www.indiaglitz.com
2729,2010-11-16,"road near Saverikadu village(?), between Palani and Kodaikanal, Tamil Nadu province","road near Saverikadu village(?), between Palani and Kodaikanal, Tamil Nadu province",Tamil Nadu,landslide,downpour,medium,0,10.3184,77.5277,hindu
2163,2010-07-29,"Maram area in Senapati district, National Highway 39","Maram area in Senapati district, National Highway 39",Nāgāland,landslide,downpour,medium,0,25.4196,94.1054,assamtribune
6967,2015-06-13,"Darjeeling Heritage Railway, Darjeeling","Darjeeling Heritage Railway, Darjeeling",West Bengal,landslide,downpour,medium,0,27.0165,88.2476,Ani News
7238,2015-07-19,Talakebail in Vajralli gram panchayat in Yellapur,Talakebail in Vajralli gram panchayat in Yellapur,Karnataka,landslide,continuous_rain,small,0,14.8937,74.5828,Sahil Online
3932,2011-08-18,Botsa  and Chiechama,Botsa  and Chiechama,Nāgāland,landslide,monsoon,medium,0,25.83,94.13,thenewsofindia
9141,2016-06-15,"Vazhavara, Idukki, Kerala, India","Vazhavara, Idukki, Kerala, India",Kerala,rock_fall,downpour,medium,2,9.7967,77.0611,Times Of India
7302,2015-07-28,Mount Abu,Mount Abu,Rajasthan,landslide,continuous_rain,small,0,24.5938,72.7308,NDTV
7270,2015-07-24,Pithoragarh,Pithoragarh,Uttarakhand,landslide,continuous_rain,small,0,29.5863,80.2186,NDTV
4861,2013-12-05,"Khongsang, Tamenglong, Manipur,","Khongsang, Tamenglong, Manipur,",Assam,mudslide,rain,medium,0,24.9926,93.4946,www.e-pao.net
1093,2009-08-16,"Phagutar near Mahanadi, 12km from Kurseong, Siliguri district, Darjeeling","Phagutar near Mahanadi, 12km from Kurseong, Siliguri district, Darjeeling",Bengal,landslide,downpour,medium,1,26.88212,88.31953,beacononline.wordpress
7972,2015-08-28,"Mizoram, India","Mizoram, India",Mizoram,landslide,downpour,large,0,23.4495,92.8112,The Indian Express
3831,2011-07-22,Heibok Hills,Heibok Hills,Manipur,landslide,downpour,medium,0,24.7992,93.948,e-pao.net
5584,2013-06-10,"Nilachal Hill, Guwahati, Assam","Nilachal Hill, Guwahati, Assam",Assam,landslide,downpour,medium,0,26.1665,91.7049,articles.timesofindia.indiatimes.com
2364,2010-08-30,"Ambedkar Nagar slum(?), Ulhasnagar city, Thane district, Maharashtra","Ambedkar Nagar slum(?), Ulhasnagar city, Thane district, Maharashtra",Maharashtra,landslide,downpour,medium,4,19.2179,73.1694,mumbaimirror
6908,2015-03-15,Doda-Bhaderwah highway,Doda-Bhaderwah highway,Kashmir,landslide,unknown,medium,0,33.0977,75.5787,Tribune
3252,2011-03-19,"Jammu-Srinagar hwy, Sheeri(?), Ramban, Jammu and Kashmir","Jammu-Srinagar hwy, Sheeri(?), Ramban, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,33.2466,75.1611,pakistantimes
1986,2010-06-15,"Fazl Ali College, Mokokchung, Nagaland","Fazl Ali College, Mokokchung, Nagaland",Nāgāland,landslide,downpour,medium,0,26.3335,94.5512,morungexpress
5264,2013-04-08,Kerala,Kerala,Kerala,mudslide,downpour,large,0,10.3228,76.4319,articles.timesofindia.indiatimes.com
7387,2015-01-08,Imphal-Ukhrul road,Imphal-Ukhrul road,Manipur,landslide,continuous_rain,small,0,24.954,94.2156,E-PAO
5171,2013-07-23,"Vengola, Kerala","Vengola, Kerala",Kerala,rock_fall,unknown,small,2,10.0533,76.4788,articles.timesofindia.indiatimes.com
2573,2010-09-10,"Haflong, Assam","Haflong, Assam",Assam,mudslide,downpour,medium,1,25.1796,93.0083,dnaindia
319,2007-10-19,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur","Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur",Nāgāland,landslide,rain,medium,0,25.4379,94.1162,e-Pao.net
7261,2015-07-21,Rumtse along the Manali-Leh highwa,Rumtse along the Manali-Leh highwa,Kashmir,landslide,continuous_rain,small,0,33.616,77.7652,The Indian Express
3859,2011-07-29,Kedarnath yatra,Kedarnath yatra,Uttarakhand,landslide,downpour,medium,0,30.012,78.197,ibnlive.in
2056,2010-11-07,roads from Manali to Rohtang pass,roads from Manali to Rohtang pass,Himachal Pradesh,landslide,downpour,medium,0,32.304,77.2106,timesofindia.indiatimes
313,2007-10-16,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland","NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland",Nāgāland,landslide,rain,large,0,25.7055,94.0132,kanglaonline.com
2456,2010-09-19,"near Bagri Glacier(?), Gopeswar(Gopeshwar), Chamoli district, Uttarakhand","near Bagri Glacier(?), Gopeswar(Gopeshwar), Chamoli district, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.7991,79.4356,Telegraph India
9010,2016-07-16,"Hoj-Potin Highway, Arunachal Pradesh, India","Hoj-Potin Highway, Arunachal Pradesh, India",Arunachal Pradesh,mudslide,downpour,medium,1,27.3034,93.804,Arunachal Times
2539,2010-03-10,"Mosing village, Upper Siang district, Arunachal Pradesh","Mosing village, Upper Siang district, Arunachal Pradesh",Arunāchal Pradesh,landslide,downpour,medium,10,28.3092,95.4149,gsi.gov
1043,2009-06-29,"Adoshi tunnel,  Khandala Ghat, on Pune-Mumbai Expressway","Adoshi tunnel,  Khandala Ghat, on Pune-Mumbai Expressway",Maharashtra,rock_fall,continuous_rain,medium,1,18.7591,73.3852,timesofindia.indiatimes
6331,2014-08-09,Kiphire-Seyochung road near Yangzitong village,Kiphire-Seyochung road near Yangzitong village,Nagaland,mudslide,unknown,medium,0,25.9466,94.6279,Nagaland Post
5485,2013-08-09,"Chungthang, Sikkim","Chungthang, Sikkim",,rock_fall,rain,medium,1,27.6047,88.6463,articles.timesofindia.indiatimes.com
4764,2013-02-22,Jammu Srinagar Roadways - Between Banihal And Patnitop,Jammu Srinagar Roadways - Between Banihal And Patnitop,Kashmir,landslide,snowfall_snowmelt,medium,0,33.4372,75.2027,www.ndtv.com
94,2007-06-15,National Highway 31A at Sevoke,National Highway 31A at Sevoke,Bengal,landslide,rain,medium,0,26.8096,88.526,Kalimpong.info
1958,2010-08-06,"Kamraj Nagar slum at Sion-Koliwada, Antop Hill, Mumbai","Kamraj Nagar slum at Sion-Koliwada, Antop Hill, Mumbai",Maharashtra,landslide,monsoon,medium,2,19.0176,72.8562,mumbaimirror
99,2007-06-25,Mumbai,Mumbai,Maharashtra,landslide,rain,medium,2,19.0298,72.9104,United Nations Development Programme - Relief Web
1498,2010-10-02,"Road between Srinagar and Muzaffarabad near Kaman post in Baramulla district, Kashmir","Road between Srinagar and Muzaffarabad near Kaman post in Baramulla district, Kashmir",Kashmir,landslide,rain,medium,0,34.151,74.1213,dailymailnews.com
1768,2010-04-20,"Kanipathri(?), Srinagar-Leh highway, Kashmir","Kanipathri(?), Srinagar-Leh highway, Kashmir",Kashmir,landslide,downpour,medium,0,34.38663,76.34159,Kashmir Observer
162,2007-07-08,Canacona,Canacona,Goa,landslide,rain,medium,0,15.0296,74.0253,navhindtimes.com
1987,2010-06-15,"rails between Mahur and Wadringdisa(?), Assam","rails between Mahur and Wadringdisa(?), Assam",Assam,landslide,downpour,medium,0,25.2269,93.1658,ptinews
6432,2014-04-08,Thana village,Thana village,Haryana,complex,downpour,medium,0,30.709,76.9834,Times of India
5062,2013-08-07,"Mundral In Kishtwar District, Jammu And Kashmir","Mundral In Kishtwar District, Jammu And Kashmir",Kashmir,mudslide,downpour,medium,2,33.3118,75.7525,zeenews.india.com
5073,2013-10-07,"Debram Chawl, Antop Hill Near Sheikh Mistry Dargah Road, Central Mumbai","Debram Chawl, Antop Hill Near Sheikh Mistry Dargah Road, Central Mumbai",Maharashtra,landslide,downpour,medium,5,19.0222,72.8663,indiatoday.intoday.in
2043,2010-06-07,"Mon, Nagaland","Mon, Nagaland",Nāgāland,mudslide,monsoon,medium,0,26.7225,95.0281,morungexpress
7910,2015-01-08,Chandel,Chandel,Manipur,landslide,unknown,medium,0,24.3481,94.1146,E-Pao
9448,2016-05-08,Bangapani area of Pithoragarh,Bangapani area of Pithoragarh,Uttarakhand,rock_fall,downpour,small,1,29.5866,80.2154,Business Standard
3745,2011-08-07,Between Manali and Rohtang,Between Manali and Rohtang,Himachal Pradesh,landslide,rain,medium,0,30.9209,77.0206,ibnlive.in
6775,2015-02-14,Kailashpur hill,Kailashpur hill,Assam,landslide,mining,small,1,26.1468,91.6469,Telegraph
1776,2010-04-21,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,Meghālaya,landslide,downpour,medium,0,25.3612,92.2845,hmar.in
6786,2015-02-19,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",,Assam,landslide,mining,medium,2,24.6108,92.562,Business Standard
6291,2014-09-21,National Highway 51,National Highway 51,Meghalaya,landslide,continuous_rain,large,0,25.7354,90.3852,Indian Express
6213,2014-09-24,Meghalaya,Meghalaya,Meghalaya,landslide,continuous_rain,large,0,25.8143,90.5763,The New Indian Express
2415,2010-12-09,power lines 5 km from Kohima,power lines 5 km from Kohima,Nāgāland,landslide,downpour,medium,0,25.63962,94.11112,Telegraph
5970,2014-03-20,Ramban,Ramban,Kashmir,landslide,unknown,medium,0,33.2355,75.2449,The Times Of India
9336,2016-05-18,"Ramchandi , Hailakandi District, Assam, India","Ramchandi , Hailakandi District, Assam, India",Assam,landslide,continuous_rain,small,1,24.5308,92.5121,Indian Express
6907,2015-03-21,Chena Bhati in Karara,Chena Bhati in Karara,Kashmir,landslide,continuous_rain,medium,0,33.1754,75.8103,Tribune
9604,2016-12-10,Legship,Legship,Sikkim,landslide,continuous_rain,medium,0,27.2676,88.2891,Indian Express
5233,2013-07-29,"Samroli, Udhampur District, Kashmir","Samroli, Udhampur District, Kashmir",Kashmir,landslide,rain,small,0,32.9918,75.1945,articles.economictimes.indiatimes.com
1170,2009-09-18,Tindharia and Rong Tong,Tindharia and Rong Tong,Bengal,landslide,rain,medium,0,26.8342,88.2798,beacononline.wordpress
3577,2011-07-06,"road to Badrinath shrine, Uttarakhand","road to Badrinath shrine, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.5319,79.3541,ibnlive.in
796,2008-09-19,Anni and Nahan,Anni and Nahan,Himachal Pradesh,landslide,downpour,medium,6,30.56,77.3,indianexpress
7837,2015-08-27,three graveyards within Aizawl,three graveyards within Aizawl,Mizoram,landslide,downpour,medium,0,23.7269,92.7265,Indian Express
7267,2015-07-22,NH-2 between Senapati and Mao,NH-2 between Senapati and Mao,Manipur,landslide,continuous_rain,small,0,25.3908,94.0926,The Sangai Express
4848,2013-08-05,"Purba Simna, Tripura","Purba Simna, Tripura",Tripura,landslide,rain,medium,1,24.0896,91.4663,www.upi.com
2018,2010-07-22,New Mhada Complex in Dindoshi,New Mhada Complex in Dindoshi,Maharashtra,landslide,continuous_rain,medium,0,19.17378,72.88274,The Times of India
3617,2011-06-17,Pankhabari and Rohini routes in Kurseong,Pankhabari and Rohini routes in Kurseong,Bengal,landslide,continuous_rain,medium,0,26.84851,88.26182,Times of India
2475,2010-09-20,"roads between Jubbal and Rohru, Shimla, Himachal Pradesh","roads between Jubbal and Rohru, Shimla, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.1581,77.7155,sify.com
5241,2013-07-31,"Salut, Almora, Uttarakhand","Salut, Almora, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,29.5952,79.6625,www.hindustantimes.com
9122,2016-07-20,"Noonmati, Guwahati, Assam, India","Noonmati, Guwahati, Assam, India",Assam,landslide,rain,medium,0,26.1966,91.802,Times of India
9096,2015-12-19,Thatichetlapalem,Thatichetlapalem,Andhra Pradesh,landslide,downpour,medium,4,17.7345,83.2884,Business Standard
222,2007-01-09,Maharashta on Konkan Railway between Nivsur and Ratnagiri,Maharashta on Konkan Railway between Nivsur and Ratnagiri,Maharashtra,landslide,rain,medium,1,17.2634,73.5446,The hindu.com
3667,2011-06-29,"Manali-Rohtang road, at Raninalah, Himachal Pradesh","Manali-Rohtang road, at Raninalah, Himachal Pradesh",Himachal Pradesh,landslide,continuous_rain,medium,0,32.2282,77.1898,ibnlive.in
4472,2012-08-14,"Uttarkashi, Uttarakhand,","Uttarkashi, Uttarakhand,",Uttarakhand,landslide,downpour,medium,0,30.7362,78.44,ibnlive.in
2574,2010-09-10,"between Mahur and Maigrandisa(?) or Lumding, Assam","between Mahur and Maigrandisa(?) or Lumding, Assam",Assam,landslide,downpour,medium,0,25.4749,93.1477,dnaindia
8482,2016-02-07,"Highway 22, near Borag Bypass, near Solan, Himachal Pradesh, India","Highway 22, near Borag Bypass, near Solan, Himachal Pradesh, India",Himachal Pradesh,rock_fall,downpour,medium,1,30.89222,77.09003,India Today
6282,2014-09-22,Lalmati,Lalmati,Assam,landslide,rain,small,1,26.1097,91.7747,Assam Tribune
2263,2010-08-17,"Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland","Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland",Nāgāland,landslide,downpour,medium,0,26.2753,94.6654,morungexpress
3793,2011-07-17,At the Talgaon cutting between Sindhudurg and Kudal section of the Konkan Railway,At the Talgaon cutting between Sindhudurg and Kudal section of the Konkan Railway,Maharashtra,landslide,downpour,small,0,15.8513,73.8161,articles.timesofindia
620,2008-06-30,Kalimpong,Kalimpong,Bengal,landslide,downpour,medium,0,27.0771,88.482,dailyindia
7224,2015-07-19,"Varunavat Mountain, Uttarkashi","Varunavat Mountain, Uttarkashi",Uttarakhand,landslide,continuous_rain,medium,0,30.73,78.4378,The Financial Express
4210,2012-02-19,"Khooni Nullah on the Srinagar-Jammu Highway, Ramban District","Khooni Nullah on the Srinagar-Jammu Highway, Ramban District",Kashmir,complex,unknown,medium,6,33.2361,75.2441,sananews
4932,2013-06-16,"7 Km Of Road, Between Kasang And Akpa","7 Km Of Road, Between Kasang And Akpa",Himachal Pradesh,landslide,downpour,medium,0,31.348,77.4614,www.business-standard.com
